TARGET_CLASS,criterion,configuration_id,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Random_Seed,BranchCoverage,CoverageEntropy
weka.classifiers.Evaluation,BRANCH,MOSA,809,778,104,415,256,93642,13321,13322,269072,90,90,741,741,1003,0.5129789864029666,1.5113460717689564
weka.classifiers.Evaluation,BRANCH,MOSA,809,778,104,383,256,111001,13228,13229,247348,98,98,862,862,1013,0.4734239802224969,1.5534793506219444
weka.classifiers.Evaluation,BRANCH,MOSA,809,778,104,380,256,83889,13253,13254,249145,83,83,670,670,1016,0.4697156983930778,1.5222967435846646
weka.classifiers.Evaluation,BRANCH,MOSA,809,778,104,390,256,93513,13317,13318,269538,98,98,757,757,1015,0.4820766378244747,1.4958565344183892
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,164,960,450212,48626,48627,298529,39,39,171,171,1002,0.8453608247422679,1.4672299308532102
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,186,960,464989,48146,48147,314713,38,38,184,184,1028,0.9587628865979382,1.5522616070432529
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,187,960,504419,48127,48128,309147,41,41,248,248,1027,0.963917525773196,1.6512861089827875
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,168,960,427206,48746,48747,299618,40,40,170,170,1000,0.865979381443299,1.5650944943875449
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,184,960,501912,47498,47499,284601,40,40,188,188,1015,0.9484536082474226,1.635112478600488
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,455606,48201,48202,315942,39,39,226,226,1009,0.9690721649484536,1.7220364858330102
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,184,960,497085,47614,47615,332958,38,38,203,203,1020,0.9484536082474226,1.6358259271312734
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,166,960,408922,47944,47945,342221,39,39,159,159,1016,0.8556701030927835,1.5312035433228928
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,476890,48093,48094,345376,40,40,228,228,1024,0.9690721649484536,1.6918227124316365
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,186,960,447959,48413,48414,323672,37,37,199,199,1029,0.9587628865979382,1.5481648675012898
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,182,960,498147,47802,47803,297629,40,40,200,200,1018,0.9381443298969072,1.6455993868834846
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,173,960,410669,48092,48093,280513,39,39,163,163,1011,0.8917525773195877,1.5259442520512843
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,180,960,413725,47580,47581,350253,39,39,189,189,1017,0.9278350515463918,1.6409874327565863
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,189,960,465331,48083,48084,300593,40,40,223,223,1023,0.9742268041237112,1.710001028837785
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,166,960,426173,48702,48703,321181,41,41,175,175,1025,0.8556701030927835,1.6206131006780713
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,185,960,496111,47369,47370,277704,42,42,213,213,1007,0.9536082474226804,1.6569585380826868
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,181,960,462308,47537,47538,357939,40,40,194,194,1012,0.9329896907216496,1.5933026752106012
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,167,960,460922,48486,48487,299353,39,39,165,165,1005,0.8608247422680413,1.5536097140014482
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,189,960,541870,47762,47763,302164,40,40,246,246,1003,0.9742268041237112,1.6085594727158663
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,168,960,452520,48623,48624,236617,40,40,191,191,1013,0.865979381443299,1.584270404125879
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,187,960,500635,47417,47418,343539,34,34,190,190,1026,0.963917525773196,1.5427199560607794
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,182,960,493633,47891,47892,296778,40,40,200,200,1010,0.9381443298969072,1.6130648822600784
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,497712,47378,47379,355912,40,40,205,205,1006,0.9690721649484536,1.5761736072920662
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,168,960,430470,48228,48229,341557,38,38,198,198,1014,0.865979381443299,1.5652176742361117
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,512668,47906,47907,290339,40,40,228,228,1021,0.9690721649484536,1.6039803413828342
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,190,960,475221,48180,48181,380337,43,43,230,230,1008,0.9793814432989691,1.6885665265562475
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,503736,47428,47429,310855,42,42,246,246,1004,0.9690721649484536,1.6640280571545791
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,188,960,453159,47729,47730,295848,39,39,208,208,1001,0.9690721649484536,1.5616270325773247
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,182,960,450440,48484,48485,282186,37,37,180,180,1019,0.9381443298969072,1.5951738773370536
weka.classifiers.bayes.NaiveBayesMultinomialText,BRANCH,MOSA,194,154,50,182,960,432638,48404,48405,325832,37,37,209,209,1022,0.9381443298969072,1.6712268840354176
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,113,845,320225,42943,42944,203996,54,54,267,267,1012,0.27163461538461536,1.1776517319851727
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,119,845,325191,43000,43001,198031,58,58,294,294,1008,0.2860576923076923,1.1928049036624124
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,328341,43147,43148,185574,67,67,346,346,1015,0.27884615384615385,1.121422575254554
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,169,845,358836,43145,43146,289540,71,71,417,417,1025,0.40625,1.204729058925482
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,178,845,374542,43188,43189,269260,69,69,449,449,1020,0.42788461538461536,1.2168796409011584
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,109,845,313084,43120,43121,148666,58,58,265,265,1003,0.2620192307692308,1.1539259628194125
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,114,845,316526,43132,43133,305740,55,55,287,287,1007,0.2740384615384616,1.1767878300995862
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,319492,43034,43035,227623,59,59,279,279,1009,0.27884615384615385,1.1629317683875997
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,122,845,332020,43156,43157,301394,64,64,315,315,1002,0.2932692307692308,1.1670937986940115
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,118,845,336901,43083,43084,326258,59,59,265,265,1022,0.2836538461538461,1.129675201740871
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,143,845,352761,43097,43098,335974,59,59,384,384,1026,0.34375,1.2947225014706445
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,138,845,335618,43153,43154,330945,61,61,344,344,1018,0.3317307692307692,1.1923421357465245
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,115,845,314980,43085,43086,280743,55,55,274,274,1027,0.2764423076923077,1.204305010302459
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,124,845,342682,43109,43110,238885,64,64,308,308,1023,0.2980769230769231,1.189321115711045
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,176,845,367346,43000,43001,343478,68,68,448,448,1017,0.4230769230769231,1.2675477044332748
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,119,845,322644,43068,43069,241581,65,65,307,307,1019,0.2860576923076923,1.1753027479110492
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,115,845,315881,43053,43054,238852,58,58,308,308,1013,0.2764423076923077,1.2258419905571087
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,118,845,324420,43088,43089,234590,58,58,310,310,1000,0.2836538461538461,1.2091093363227134
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,332714,43001,43002,183312,65,65,290,290,1006,0.27884615384615385,1.1233340001938714
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,117,845,317047,43090,43091,231279,59,59,312,312,1029,0.28125,1.2125743276572611
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,325264,42959,42960,214546,63,63,284,284,1016,0.27884615384615385,1.174842143108061
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,134,845,315915,43140,43141,271230,62,62,478,478,1011,0.32211538461538464,1.2621550655271987
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,332557,43021,43022,177778,62,62,300,300,1014,0.27884615384615385,1.1727613819799745
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,113,845,338083,42938,42939,225702,60,60,306,306,1028,0.27163461538461536,1.1534708503941962
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,112,845,316141,43070,43071,289134,57,57,258,258,1004,0.2692307692307692,1.1504605034621396
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,143,845,333126,43068,43069,299101,61,61,332,332,1021,0.34375,1.2562586975683472
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,123,845,343042,43076,43077,304641,59,59,330,330,1024,0.2956730769230769,1.2167282275822309
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,116,845,321203,42989,42990,218300,64,64,292,292,1005,0.27884615384615385,1.1530815481356524
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,115,845,304915,42793,42794,278172,60,60,307,307,1010,0.2764423076923077,1.129435123447862
weka.classifiers.rules.JRip,BRANCH,MOSA,416,362,74,147,845,341240,43158,43159,294606,65,65,356,356,1001,0.35336538461538464,1.1764720229161965
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,657915,40567,40568,287932,17,17,58,58,1017,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,770693,39070,39071,213202,16,16,54,54,1007,0.08258928571428571,0.34657359027997264
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,279097,35492,35493,202550,13,13,49,49,1027,0.08258928571428571,0.3732330972245859
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,534301,41274,41275,283516,17,17,57,57,1013,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,554601,39249,39250,215560,19,19,82,82,1011,0.08258928571428571,0.29185144444629274
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,666886,41296,41297,200203,17,17,62,62,1012,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,544331,39940,39941,242716,16,16,57,57,1016,0.08258928571428571,0.34657359027997264
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,574434,40702,40703,255790,16,16,58,58,1005,0.08258928571428571,0.3719151595367329
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,633433,36496,36497,242224,19,19,75,75,1020,0.08258928571428571,0.29185144444629274
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,610290,41255,41256,194977,17,17,74,74,1018,0.08258928571428571,0.33311532236093794
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,731667,40913,40914,264882,18,18,67,67,1028,0.08258928571428571,0.2920830762237656
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,587672,41056,41057,224661,17,17,72,72,1004,0.08258928571428571,0.3500377972110428
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,905945,40645,40646,209781,16,16,60,60,1014,0.08258928571428571,0.34657359027997264
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,521668,40917,40918,235522,14,14,55,55,1015,0.08258928571428571,0.3755353837162701
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,586166,41118,41119,263229,17,17,66,66,1006,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,690840,41308,41309,237764,17,17,68,68,1000,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,618344,40662,40663,256360,17,17,62,62,1024,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,570026,38041,38042,227193,15,15,55,55,1019,0.08258928571428571,0.3967095035058485
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,549118,34269,34270,265622,16,16,59,59,1008,0.08258928571428571,0.34657359027997264
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,488124,41199,41200,218255,15,15,54,54,1026,0.08258928571428571,0.3696784962986375
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,592104,41381,41382,260556,15,15,57,57,1023,0.08258928571428571,0.3696784962986375
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,536868,41055,41056,214392,17,17,65,65,1001,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,866896,40050,40051,227871,15,15,54,54,1021,0.08258928571428571,0.3696784962986375
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,567156,40110,40111,252785,14,14,52,52,1029,0.08258928571428571,0.3755353837162701
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,608504,41296,41297,241340,16,16,61,61,1003,0.08258928571428571,0.3539350300084966
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,620783,38823,38824,268228,16,16,58,58,1002,0.08258928571428571,0.3719151595367329
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,919634,36564,36565,240154,16,16,65,65,1022,0.08258928571428571,0.34657359027997264
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,531092,38025,38026,248581,15,15,52,52,1025,0.08258928571428571,0.30051434528018023
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,587538,41181,41182,254760,17,17,58,58,1010,0.08258928571428571,0.3261869084987978
weka.core.Optimization,BRANCH,MOSA,448,434,20,37,984,722165,41666,41667,236819,16,16,60,60,1009,0.08258928571428571,0.34657359027997264
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,294,832,207154,43844,43845,211215,79,79,169,169,1022,0.6869158878504673,0.7784334577001986
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,308,832,206833,43588,43589,300216,78,78,173,173,1009,0.7196261682242991,0.762434393661695
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,296,832,214062,43670,43671,236091,79,79,167,167,1004,0.6915887850467289,0.7590546355009108
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,309,832,211261,43580,43581,271311,79,79,162,162,1025,0.7219626168224299,0.7617333352723656
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,298,832,203906,43641,43642,270578,84,84,178,178,1011,0.6962616822429907,0.7692072898343307
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,307,832,200605,43623,43624,240487,86,86,180,180,1005,0.7172897196261683,0.7753754068052741
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,299,832,201476,43759,43760,247457,87,87,187,187,1026,0.6985981308411215,0.7762459513314316
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,309,832,202335,43680,43681,231711,87,87,185,185,1021,0.7219626168224299,0.7537063240412624
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,297,832,209330,43644,43645,209337,72,72,159,159,1003,0.6939252336448598,0.7621615797841453
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,310,832,207838,43483,43484,281738,86,86,189,189,1006,0.7242990654205608,0.7780433369182691
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,295,832,214989,43636,43637,235715,74,74,159,159,1000,0.6892523364485982,0.7756227252380146
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,295,832,204354,43719,43720,196167,82,82,179,179,1024,0.6892523364485982,0.7569954313621893
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,299,832,200348,43662,43663,244956,90,90,194,194,1013,0.6985981308411215,0.7757575740187459
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,301,832,206612,43815,43816,251565,76,76,163,163,1027,0.7032710280373832,0.7974910605193051
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,304,832,203655,43796,43797,223346,83,83,187,187,1029,0.7102803738317757,0.7792961494430418
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,306,832,221148,43585,43586,226894,79,79,164,164,1012,0.7149532710280374,0.7731382222047188
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,305,832,204280,43450,43451,296382,86,86,195,195,1001,0.7126168224299065,0.7824899334969584
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,306,832,220609,43757,43758,238243,80,80,170,170,1018,0.7149532710280374,0.7496986912629489
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,298,832,262595,43762,43763,275852,85,85,198,198,1017,0.6962616822429907,0.7705793002890007
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,301,832,214164,43404,43405,263484,77,77,159,159,1008,0.7032710280373832,0.7641048701380048
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,294,832,204415,43817,43818,204203,92,92,203,203,1020,0.6869158878504673,0.7793284398590135
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,298,832,200986,43608,43609,253377,78,78,170,170,1023,0.6962616822429907,0.7557023219360841
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,299,832,196965,43619,43620,233981,82,82,180,180,1015,0.6985981308411215,0.7838697940544311
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,299,832,220326,43736,43737,251365,77,77,173,173,1028,0.6985981308411215,0.776460348066919
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,299,832,223309,43672,43673,232506,82,82,196,196,1002,0.6985981308411215,0.7609095593850963
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,305,832,210479,43559,43560,241266,77,77,169,169,1014,0.7126168224299065,0.7678835623605683
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,298,832,205457,43532,43533,291443,83,83,185,185,1007,0.6962616822429907,0.7802989881843442
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,293,832,201368,43539,43540,245696,74,74,162,162,1016,0.6845794392523364,0.7578218141265356
weka.core.stemmers.LovinsStemmer,BRANCH,MOSA,428,422,10,302,832,207541,43585,43586,269558,83,83,175,175,1019,0.705607476635514,0.7468847783396845
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,436,151,73284,7936,7937,274729,109,109,931,931,1004,0.9886621315192744,3.3964170304871457
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,436,151,80902,7939,7940,310932,106,106,915,915,1000,0.9886621315192744,3.4103626399640183
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,434,151,76755,7976,7977,265914,109,109,1065,1065,1007,0.984126984126984,3.3336324865625535
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,434,151,77465,7934,7935,297427,106,106,997,997,1013,0.984126984126984,3.217995685006746
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,73425,7660,7661,328555,110,110,819,819,1015,0.9863945578231292,3.369612664158035
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,437,151,78951,7954,7955,339432,110,110,898,898,1028,0.9909297052154196,3.4301056319459615
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,74741,7911,7912,304696,104,104,987,987,1012,0.9863945578231292,3.3733048303494395
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,93852,7926,7927,337400,102,102,658,658,1029,0.9863945578231292,3.374640835394536
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,87901,7952,7953,300449,104,104,800,800,1022,0.9863945578231292,3.452833891565314
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,433,151,81270,7891,7892,267059,106,106,908,908,1018,0.981859410430839,3.3305826612709244
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,437,151,71658,7870,7871,294103,102,102,935,935,1026,0.9909297052154196,3.4783891457355316
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,92167,7884,7885,345622,101,101,860,860,1005,0.9863945578231292,3.364017787632648
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,436,151,71776,7959,7960,279888,102,102,948,948,1020,0.9886621315192744,3.3817656689946363
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,73839,7954,7955,319942,107,107,934,934,1023,0.9863945578231292,3.2826578288542456
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,433,151,67756,7947,7948,254986,98,98,795,795,1027,0.981859410430839,3.3137763607883093
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,82255,7941,7942,308868,106,106,931,931,1014,0.9863945578231292,3.3848886790349426
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,430,151,80455,7900,7901,322605,107,107,745,745,1019,0.9750566893424036,3.271568892054747
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,434,151,78985,7923,7924,284129,110,110,746,746,1025,0.984126984126984,3.3697959801502253
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,432,151,84192,7929,7930,262818,95,95,908,908,1003,0.979591836734694,3.3296779262485283
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,436,151,87112,7957,7958,405526,115,115,960,960,1017,0.9886621315192744,3.3482057558959584
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,437,151,69625,7790,7791,300372,113,113,931,931,1021,0.9909297052154196,3.4120336351841627
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,433,151,68492,7864,7865,226098,105,105,1030,1030,1016,0.981859410430839,3.4268109442702785
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,434,151,79631,7840,7841,253666,103,103,812,812,1008,0.984126984126984,3.3204447855168744
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,431,151,71707,7918,7919,269856,103,103,871,871,1011,0.9773242630385488,3.3627338428560263
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,434,151,88106,7957,7958,316054,110,110,869,869,1024,0.984126984126984,3.2757205543041277
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,437,151,85908,7877,7878,262305,110,110,942,942,1006,0.9909297052154196,3.317726969293785
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,433,151,78807,7886,7887,280530,95,95,820,820,1010,0.981859410430839,3.4488341924498065
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,435,151,68745,7874,7875,318614,107,107,833,833,1002,0.9863945578231292,3.4165719739042246
weka.experiment.ResultMatrix,BRANCH,MOSA,441,374,120,433,151,67301,7955,7956,301311,109,109,828,828,1009,0.981859410430839,3.3328258065386636
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,152,1435,446914,74711,74712,256424,42,42,244,244,1005,0.628099173553719,1.933324814014057
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,182,1435,625614,74743,74744,295405,49,49,330,330,1017,0.7520661157024794,2.0150772817129177
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,183,1435,585112,74771,74772,344026,49,49,407,407,1015,0.756198347107438,2.1093350586637003
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,181,1435,646607,74817,74818,369986,48,48,336,336,1001,0.7479338842975206,1.978624506302688
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,161,1435,591785,74633,74634,273116,42,42,252,252,1014,0.6652892561983471,2.020428406556447
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,153,1435,553838,74605,74606,327737,42,42,257,257,1029,0.6322314049586777,1.9627293831781631
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,153,1435,528679,74550,74551,268344,44,44,228,228,1027,0.6322314049586777,1.8698468514725868
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,154,1435,591434,74590,74591,303818,43,43,309,309,1018,0.6363636363636364,1.9471454196264668
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,528547,74629,74630,284371,41,41,251,251,1013,0.640495867768595,1.97925132939383
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,154,1435,499172,74781,74782,237079,46,46,250,250,1011,0.6363636363636364,1.8826660903844088
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,599722,74876,74877,282199,41,41,279,279,1024,0.640495867768595,2.0119676805746467
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,183,1435,634494,74536,74537,367911,52,52,390,390,1025,0.756198347107438,2.063186954761441
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,585410,74592,74593,302613,46,46,269,269,1012,0.640495867768595,1.9187846225251397
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,145,1435,399657,74959,74960,225171,44,44,255,255,1007,0.5991735537190083,1.768203373415325
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,182,1435,670407,74804,74805,353552,54,54,395,395,1010,0.7520661157024794,2.0234131151944657
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,536356,74606,74607,257733,40,40,217,217,1000,0.640495867768595,1.9389267839479256
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,607760,74799,74800,334723,44,44,243,243,1023,0.640495867768595,1.9128874199682235
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,155,1435,588124,74580,74581,304694,43,43,312,312,1022,0.640495867768595,2.120815013136104
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,183,1435,635950,74736,74737,404826,49,49,406,406,1026,0.756198347107438,2.069317468794375
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,81,1435,400690,74774,74775,197703,27,27,82,82,1009,0.3347107438016529,1.6877953237841932
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,199,1435,643171,74624,74625,286709,50,50,377,377,1004,0.8223140495867769,2.0716243303069684
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,151,1435,503384,74748,74749,257432,37,37,222,222,1002,0.6239669421487604,2.0108246348315055
weka.filters.unsupervised.attribute.Discretize,BRANCH,MOSA,242,212,46,152,1435,428975,74865,74866,247411,42,42,226,226,1028,0.628099173553719,1.9051108875550344
