TARGET_CLASS,criterion,configuration_id,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Random_Seed,BranchCoverage,CoverageEntropy
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73762,40737,41540,284688,8,8,17,17,1005,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73656,40664,41213,306062,8,8,19,19,1000,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73332,40687,41087,257099,8,8,34,34,1003,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73206,40841,41253,255733,8,8,46,46,1023,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,74514,40987,41476,256169,8,8,22,22,1013,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,71733,40647,41225,297794,8,8,16,16,1024,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,74020,40668,41167,224313,8,8,41,41,1025,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73970,40565,41265,265654,8,8,15,15,1017,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,77003,40483,41135,267091,8,8,22,22,1018,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,71992,40789,41084,269786,8,8,16,16,1019,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,74837,40641,41313,308010,8,8,24,24,1004,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,72966,40819,41326,247880,8,8,27,27,1009,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,74754,40676,41419,280984,8,8,22,22,1020,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,72969,40656,41046,311336,8,8,39,39,1028,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,73572,40642,40973,227749,8,8,14,14,1011,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,ReadableMOSA,430,298,182,16,802,75793,40654,42308,226208,8,8,20,20,1022,0.0372093023255814,0.5984364678477557
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,9922,153,933,21719,13,13,170,170,1006,1.0,2.0370927203118647
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,16473,154,1097,22796,10,10,163,163,1023,1.0,2.4065810700915846
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,3,11826,206,1391,16400,13,13,155,155,1013,1.0,1.8976419786758545
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,8402,151,794,20000,11,11,149,149,1028,1.0,2.2654989698727888
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,37,3,14097,202,1421,18837,11,11,137,137,1017,0.9736842105263158,2.143611176330252
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,1,1180,99,100,17542,9,9,155,155,1018,1.0,2.1794746755102627
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11164,153,915,20158,11,11,165,165,1000,1.0,2.024302430254897
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,7962,155,761,19101,10,10,129,129,1001,1.0,2.2734485409917378
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,1,1560,102,103,25242,7,7,137,137,1007,1.0,2.283211727447068
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,12020,152,879,26030,8,8,164,164,1022,1.0,2.41989804656985
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,9321,150,727,21060,11,11,172,172,1019,1.0,2.0849170143809657
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,1,1380,104,105,17260,8,8,126,126,1004,1.0,2.2948549227760044
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,37,3,21498,210,2179,18787,13,13,140,140,1021,0.9736842105263158,1.776023637297977
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,0,638,50,51,19910,11,11,219,219,1009,1.0,2.3664579500478458
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11382,153,897,22017,13,13,228,228,1029,1.0,2.053703348588245
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,12533,152,1000,18662,8,8,115,115,1025,1.0,2.195500176859904
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11424,155,960,23614,10,10,137,137,1027,1.0,2.3013216312250773
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11277,153,852,20580,12,12,213,213,1016,1.0,2.236316553454631
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,12276,151,1020,21880,11,11,195,195,1024,1.0,2.413034136173533
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,1,1445,103,104,29272,9,9,178,178,1014,1.0,2.4017371101507816
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,3,21146,202,1851,24217,13,13,150,150,1002,1.0,2.135090041553863
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11579,149,839,25002,12,12,174,174,1003,1.0,2.1826476881858814
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,12602,154,1180,21729,8,8,210,210,1010,1.0,2.3373643970589058
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,11839,148,946,22418,13,13,188,188,1026,1.0,2.2151956623240285
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,8958,153,795,21516,10,10,126,126,1015,1.0,2.228481373218436
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,16430,150,1102,21165,12,12,204,204,1005,1.0,2.0958794444938653
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,2,10164,152,1014,19517,11,11,165,165,1011,1.0,2.2035494265028186
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,3,22098,204,1804,21007,15,15,185,185,1008,1.0,2.030026743167375
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,37,3,14430,208,1848,20307,9,9,151,151,1012,0.9736842105263158,2.11385937570204
macaw.businessLayer.SupportingDocument,BRANCH,ReadableMOSA,38,20,20,38,1,1375,102,103,20761,9,9,149,149,1020,1.0,2.1928133468755115
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,150,1418,1520756,71424,71579,238264,44,44,517,517,1015,0.9803921568627452,2.0893396174153143
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1775828,72970,73006,223698,45,45,569,569,1010,0.9934640522875816,1.9645465553754533
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1721986,73421,73491,221141,44,44,457,457,1009,0.9934640522875816,1.9497061016901789
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1584341,73899,73958,170037,45,45,487,487,1022,0.9934640522875816,1.8394364685400209
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,151,1418,1324179,74077,74134,281741,56,56,509,509,1026,0.9869281045751634,1.7186742999259759
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,151,1418,1316871,74561,74625,217657,47,47,507,507,1006,0.9869281045751634,1.75546524026693
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1592594,74624,74657,246855,49,49,692,692,1011,0.9934640522875816,1.7842949404400448
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1865446,71527,71749,288367,43,43,568,568,1016,0.9934640522875816,2.0019755533165617
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,150,1418,1500759,74115,74143,177927,44,44,676,676,1013,0.9803921568627452,2.0417955656358227
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1293346,74021,74114,214303,52,52,583,583,1004,0.9934640522875816,1.7938526507412658
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1804468,68707,68850,236148,52,52,509,509,1027,0.9934640522875816,1.9610284586454187
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,151,1418,1205579,73989,74112,210917,44,44,485,485,1007,0.9869281045751634,1.9723746921980485
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1057141,74107,74209,229910,48,48,559,559,1023,0.9934640522875816,1.8743916409757428
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1222740,73904,73944,235980,44,44,519,519,1029,0.9934640522875816,1.8553740746980223
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1494043,74097,74152,199400,43,43,451,451,1019,0.9934640522875816,1.9228179513803765
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1468208,74028,74077,266389,51,51,610,610,1024,0.9934640522875816,1.875896436397356
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1663526,73337,73534,413594,47,47,645,645,1012,0.9934640522875816,2.0237484538110118
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1672792,69701,69760,388981,46,46,617,617,1003,0.9934640522875816,1.9548691250915788
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,151,1418,1489275,68079,68257,204448,44,44,555,555,1018,0.9869281045751634,1.9330334815004235
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,150,1418,1424838,73656,73705,181374,49,49,711,711,1020,0.9803921568627452,1.9229897062799848
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1615327,73364,73474,222485,48,48,553,553,1017,0.9934640522875816,1.907171420947228
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,148,1418,1478793,74640,74812,272946,45,45,492,492,1025,0.9673202614379084,1.929724639409095
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1674274,69392,69545,459015,47,47,652,652,1001,0.9934640522875816,1.924452585154804
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1153176,73973,74164,407286,47,47,478,478,1008,0.9934640522875816,1.870655484423984
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1540244,73483,73551,193448,47,47,492,492,1014,0.9934640522875816,2.0636644578077337
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1498360,74430,74817,223839,45,45,585,585,1021,0.9934640522875816,1.9647915802390767
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1777735,68672,68811,187823,45,45,699,699,1028,0.9934640522875816,2.272178463783766
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,152,1418,1421542,73832,74108,207613,47,47,484,484,1000,0.9934640522875816,2.011543473410501
macaw.businessLayer.Variable,BRANCH,ReadableMOSA,153,96,68,151,1418,1159503,74621,74690,257678,44,44,508,508,1005,0.9869281045751634,1.9657834213687848
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2725502,150958,151331,291705,1,1,6,6,1024,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,4396755,128860,129271,475031,1,1,14,14,1001,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2649493,151441,152137,321868,1,1,8,8,1029,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2164156,151755,152418,312513,1,1,6,6,1015,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3529334,149815,150137,309871,1,1,10,10,1012,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2410598,151379,151800,300121,1,1,6,6,1019,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2199861,151667,152345,279649,1,1,6,6,1016,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2736316,149327,149953,336219,1,1,6,6,1014,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3101414,151501,151819,303456,2,2,22,22,1008,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3066425,151596,151938,350590,1,1,8,8,1004,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2102630,151773,152198,322065,1,1,5,5,1003,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2446935,151364,151719,306017,1,1,6,6,1017,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2547399,151444,152071,354015,1,1,8,8,1011,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2345147,151882,152542,255839,1,1,6,6,1028,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2944154,151172,151856,315806,1,1,6,6,1018,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2421091,151383,151828,335237,1,1,6,6,1002,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3634279,148566,148798,315059,1,1,12,12,1027,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3907114,147331,147700,422547,1,1,10,10,1021,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,1928000,151817,152106,289578,1,1,5,5,1000,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2731109,151377,151953,328992,1,1,7,7,1005,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3057365,151357,151727,321540,1,1,8,8,1013,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2116821,151492,151888,244720,1,1,6,6,1022,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2397749,151311,152009,349173,1,1,6,6,1020,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2950094,151596,151974,316425,1,1,7,7,1010,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2183333,151517,151974,285707,1,1,5,5,1009,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2799808,151038,151421,344312,1,1,6,6,1025,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2333034,151698,151946,326341,1,1,7,7,1006,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,2486881,151480,151742,356625,1,1,6,6,1026,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3190921,150715,151090,333997,1,1,7,7,1007,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,ReadableMOSA,31,30,2,3,2895,3433321,150437,151009,299084,1,1,11,11,1023,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,69,2797,2139957,146729,147030,224036,21,21,194,194,1017,0.552,1.1911787697177885
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1960181,146418,146618,278266,19,19,114,114,1025,0.536,1.1709732797882502
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,65,2797,1820955,145786,146082,265876,20,20,146,146,1010,0.52,1.0928433896060397
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,2021597,146012,146274,304124,20,20,128,128,1026,0.536,1.151202698020647
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1995102,146188,146535,268772,24,24,122,122,1018,0.536,1.0868457936113545
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,65,2797,1925785,146062,146438,360466,22,22,144,144,1014,0.52,1.1177955725317628
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1991494,146249,146510,283868,18,18,115,115,1006,0.536,1.1484722572431951
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,65,2797,1940614,146189,146554,224723,20,20,103,103,1012,0.52,1.1515335810882426
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1965015,146497,146817,256069,23,23,204,204,1008,0.568,1.1634395426037742
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1969343,146154,146373,262003,17,17,141,141,1007,0.536,1.142586897590239
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,2030587,145531,145860,282975,18,18,107,107,1019,0.536,1.1181611038942358
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1819402,146121,146502,285624,21,21,201,201,1022,0.568,1.1668772723981995
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1997626,145451,145772,274180,22,22,204,204,1011,0.568,1.1852469427550072
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1894013,146441,146725,287224,19,19,144,144,1001,0.568,1.2318074162766168
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1964413,145876,146150,259427,22,22,186,186,1027,0.568,1.1967685180447671
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,69,2797,2145611,145393,145669,277054,22,22,201,201,1005,0.552,1.1902973489087554
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,70,2797,2105740,145794,146144,197191,20,20,175,175,1020,0.56,1.1947238656976755
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,2044685,146127,146514,239703,21,21,185,185,1029,0.536,1.0954018167679669
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,70,2797,1905799,146150,146433,231345,20,20,163,163,1028,0.56,1.2022720856692444
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1795329,146169,146488,263710,17,17,96,96,1002,0.536,1.177563231287752
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,69,2797,1903735,146080,146428,238518,21,21,167,167,1024,0.552,1.0286444631146707
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,68,2797,1974920,146076,146394,246749,20,20,138,138,1016,0.544,1.1222891685045493
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,70,2797,1828280,146110,146511,259888,17,17,121,121,1023,0.56,1.1923141995126354
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,70,2797,2071710,145863,146201,265788,20,20,168,168,1009,0.56,1.1336003207599572
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,67,2797,1958059,145815,146071,273361,18,18,116,116,1003,0.536,1.1226783300298198
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1904948,146536,146782,279032,20,20,176,176,1021,0.568,1.1233430145359629
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1900005,146328,146642,226962,19,19,162,162,1004,0.568,1.1694439347084422
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1949222,146109,146400,263143,23,23,193,193,1015,0.568,1.16740724000564
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,2125761,146544,146839,251853,18,18,158,158,1000,0.568,1.2420790199298302
net.kencochrane.a4j.file.FileUtil,BRANCH,ReadableMOSA,125,124,25,71,2797,1869353,146320,146602,280898,23,23,164,164,1013,0.568,1.1161987871699253
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1243305,114701,123886,304283,18,18,56,56,1028,0.5384615384615384,1.082296731347885
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1342138,113971,122411,262442,16,16,55,55,1027,0.5384615384615384,1.1253325679891195
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1067343,114047,121024,261859,18,18,54,54,1005,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1297588,114235,119463,227877,18,18,66,66,1016,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1185103,113989,120594,434043,18,18,65,65,1015,0.5384615384615384,1.082296731347885
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1191133,113586,120536,441057,17,17,52,52,1025,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1126362,114157,120645,385120,17,17,58,58,1001,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1180931,114791,122486,300713,17,17,62,62,1008,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1447228,112535,121229,481478,17,17,63,63,1013,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1098068,114290,119662,253948,18,18,62,62,1018,0.5384615384615384,1.07902498035743
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1379891,113280,120125,260834,17,17,59,59,1020,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1093566,114164,122857,245276,18,18,55,55,1012,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1244556,112824,120088,208385,18,18,59,59,1026,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1406862,112634,119048,253667,18,18,64,64,1019,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1296023,113916,117696,250298,18,18,67,67,1010,0.5384615384615384,1.0437885546501102
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1202406,114259,120400,236174,17,17,60,60,1009,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1201415,114076,117048,244990,17,17,68,68,1021,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1259808,113576,121756,261586,18,18,56,56,1007,0.5384615384615384,1.082296731347885
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1381201,113011,122331,271511,17,17,56,56,1017,0.5384615384615384,1.0591365345779948
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1251944,113091,120990,259307,18,18,58,58,1011,0.5384615384615384,1.082296731347885
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1218837,114010,118385,274915,17,17,52,52,1003,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1067656,114381,119643,207919,17,17,51,51,1022,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1266901,114598,125235,285514,17,17,58,58,1029,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1203336,113431,119746,277206,18,18,65,65,1024,0.5384615384615384,1.0405168036596553
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1298817,113619,119389,258648,17,17,58,58,1002,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1226978,112157,118842,256552,17,17,78,78,1000,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1322028,113375,119819,265791,18,18,65,65,1006,0.5384615384615384,1.082296731347885
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1256879,113783,120224,264637,17,17,58,58,1014,0.5384615384615384,1.1051878813942344
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1369287,113873,121909,251672,17,17,77,77,1023,0.5384615384615384,1.1017236744631642
net.sf.xbus.protocol.records.RecordTypeMessage,BRANCH,ReadableMOSA,52,44,20,28,2241,1212585,113562,119551,328224,17,17,57,57,1004,0.5384615384615384,1.1017236744631642
